"country","year","worldbank_code","yrcurnt_corrected","elect_dummy","version","years_since_original","component","revision_cause","revision","cum_revision","iso2c","finstress_mean","endog_electionHW","endog_predHW","endog_3","general_gov_deficit","central_gov_debt"
"Lithuania",2007,"LTU",1,0,"2010-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.198476441845995,0,0,3,-0.8,67.5441707672336
"Lithuania",2007,"LTU",1,0,"2010-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.2,"LT",0.198476441845995,0,0,3,-0.8,67.5441707672336
"Lithuania",2007,"LTU",1,0,"2010-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.2,"LT",0.198476441845995,0,0,3,-0.8,67.5441707672336
"Lithuania",2007,"LTU",1,0,"2010-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.198476441845995,0,0,3,-0.8,67.5441707672336
"Lithuania",2008,"LTU",0,1,"2008-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2008-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2009-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2009-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2009-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2009-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2010-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2010-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2010-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2010-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2011-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2011-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2011-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2008,"LTU",0,1,"2011-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.246871851855871,0,1,2,-3.1,62.59209757679
"Lithuania",2009,"LTU",3,0,"2009-10-01",0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2009-10-01",0,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2010-04-01",1,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2010-04-01",1,"deficit","due to revision of deficit/surplus or debt",-0.4,-0.6,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2010-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.6,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2010-10-01",1,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2011-04-01",2,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2011-04-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,-0.5,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2011-10-01",2,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2011-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.5,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2012-04-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2012-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.5,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2012-10-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2009,"LTU",3,0,"2012-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.5,"LT",0.541030617967802,0,0,3,-9.1,116.18723732866
"Lithuania",2010,"LTU",2,0,"2010-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2010-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2011-04-01",1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2011-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2011-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2011-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2012-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2012-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2012-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2012-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2013-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2013-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2013-10-01",3,"deficit","due to revision of deficit/surplus or debt",0.2,0,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2010,"LTU",2,0,"2013-10-01",3,"debt","due to revision of deficit/surplus or debt",-1.1,-1.1,"LT",0.465526014857313,0,0,3,-6.9,146.507126454843
"Lithuania",2011,"LTU",1,0,"2011-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2011-10-01",0,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2012-04-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2012-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2012-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2012-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2013-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2013-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2013-10-01",2,"debt","due to revision of deficit/surplus or debt",-0.7,-0.6,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2013-10-01",2,"deficit","due to revision of deficit/surplus or debt",-3.5,-3.5,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2014-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-3.5,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Lithuania",2011,"LTU",1,0,"2014-04-01",3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.7,"LT",0.438490395940792,NA,NA,NA,-8.9,148.202884729241
"Luxembourg",2003,"LUX",1,0,"2006-04-01",3,"deficit","due to revision of deficit/surplus or debt",0.2,0.2,"LU",0.328961274438712,0,0,3,0.5,3.85710470372727
"Luxembourg",2003,"LUX",1,0,"2006-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.328961274438712,0,0,3,0.5,3.85710470372727
"Luxembourg",2003,"LUX",1,0,"2006-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.328961274438712,0,0,3,0.5,3.85710470372727
"Luxembourg",2003,"LUX",1,0,"2006-10-01",3,"deficit","due to revision of deficit/surplus or debt",0.1,0.3,"LU",0.328961274438712,0,0,3,0.5,3.85710470372727
"Luxembourg",2004,"LUX",0,1,"2006-04-01",2,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2006-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2006-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2006-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2007-04-01",3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2007-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2007-10-01",3,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2004,"LUX",0,1,"2007-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LU",0.306829452103049,0,1,2,-1.1,4.04150114393213
"Luxembourg",2005,"LUX",4,0,"2006-04-01",1,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2006-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.7,0.7,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2006-10-01",1,"deficit","due to revision of deficit/surplus or debt",0.2,0.9,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2006-10-01",1,"debt","due to revision of deficit/surplus or debt",0.2,0.3,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2007-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.9,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2007-04-01",2,"debt","due to revision of deficit/surplus or debt",-0.1,0.2,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2007-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2007-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.9,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2008-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2008-04-01",3,"deficit","due to revision of deficit/surplus or debt",0.1,1,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2008-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,1,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2005,"LUX",4,0,"2008-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.350780138552193,0,0,3,0.2,3.67065098567911
"Luxembourg",2006,"LUX",3,0,"2006-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.6,0.6,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2006-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2007-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.6,1.2,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2007-04-01",1,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2007-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,1.2,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2007-10-01",1,"debt","due to revision of deficit/surplus or debt",0,-0.1,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2008-04-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,1.3,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2008-04-01",2,"debt","due to revision of deficit/surplus or debt",0.2,0.1,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2008-10-01",2,"debt","due to revision of deficit/surplus or debt",-0.1,0,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2008-10-01",2,"deficit","due to revision of deficit/surplus or debt",0,1.3,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2009-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,1.3,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2009-04-01",3,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2009-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,1.3,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2006,"LUX",3,0,"2009-10-01",3,"debt","due to revision of deficit/surplus or debt",0.1,0,"LU",0.393061040178502,0,0,3,1.4,4.43419285648025
"Luxembourg",2007,"LUX",2,0,"2007-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2007-10-01",0,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2008-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.4,0.7,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2008-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2008-10-01",1,"debt","due to revision of deficit/surplus or debt",-0.1,0,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2008-10-01",1,"deficit","due to revision of deficit/surplus or debt",0.1,0.8,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2009-04-01",2,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2009-04-01",2,"deficit","due to revision of deficit/surplus or debt",-0.1,0.7,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2009-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0.8,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2009-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2010-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.8,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2010-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2010-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.8,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2007,"LUX",2,0,"2010-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.1,"LU",0.415944416922108,0,0,3,4.2,4.78731009367069
"Luxembourg",2008,"LUX",1,0,"2008-10-01",0,"debt","due to revision of deficit/surplus or debt",-0.1,-0.1,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2008-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2009-04-01",1,"debt","due to revision of deficit/surplus or debt",0.1,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2009-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.4,0.5,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2009-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2009-10-01",1,"deficit","due to revision of deficit/surplus or debt",0.1,0.6,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2010-04-01",2,"deficit","due to revision of deficit/surplus or debt",0,0.6,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2010-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2010-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2010-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0.7,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2011-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.7,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2011-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2011-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2008,"LUX",1,0,"2011-10-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.7,"LU",0.490938073843518,0,0,3,3.3,12.3349356845353
"Luxembourg",2009,"LUX",0,1,"2009-10-01",0,"debt","due to revision of deficit/surplus or debt",0.2,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2009-10-01",0,"deficit","due to revision of deficit/surplus or debt",0,0,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2010-04-01",1,"deficit","due to revision of deficit/surplus or debt",-0.2,-0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2010-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2010-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,-0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2010-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2011-04-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,-0.1,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2011-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2011-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2011-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2012-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2012-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2012-10-01",3,"debt","due to revision of deficit/surplus or debt",0,0.2,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2009,"LUX",0,1,"2012-10-01",3,"deficit","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.551732557909656,0,1,2,-0.5,13.2946629812755
"Luxembourg",2010,"LUX",4,0,"2010-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2010-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.7,0.7,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2011-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.2,0.9,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2011-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2011-10-01",1,"deficit","due to revision of deficit/surplus or debt",0,0.9,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2011-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2012-04-01",2,"deficit","due to revision of deficit/surplus or debt",-0.1,0.8,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2012-04-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2012-10-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0.9,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2012-10-01",2,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2013-04-01",3,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2013-04-01",3,"deficit","due to revision of deficit/surplus or debt",0,0.9,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2013-10-01",3,"debt","due to revision of deficit/surplus or debt",0.1,0.1,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2010,"LUX",4,0,"2013-10-01",3,"deficit","due to revision of deficit/surplus or debt",0.1,1,"LU",0.561333656430467,0,0,3,-0.5,17.5114708823888
"Luxembourg",2011,"LUX",3,0,"2011-10-01",0,"deficit","due to revision of deficit/surplus or debt",0.3,0.3,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2011-10-01",0,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2012-04-01",1,"deficit","due to revision of deficit/surplus or debt",0.1,0.4,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2012-04-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2012-10-01",1,"debt","due to revision of deficit/surplus or debt",0,0,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2012-10-01",1,"deficit","due to revision of deficit/surplus or debt",0.3,0.7,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
"Luxembourg",2011,"LUX",3,0,"2013-04-01",2,"deficit","due to revision of deficit/surplus or debt",0.1,0.8,"LU",0.569594354344323,NA,NA,NA,0.5,16.9225972973876
