unit,sector,na_item,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
PC_GDP,S13,GD,EU28	86.8 	85.5 	83.8 	81.0 	78.4 	73.0 	61.0 	57.8 	60.4 	61.8 	61.2 	60.7 	59.2 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD,FI	59.3 	55.6 	52.9 	48.5 	47.1 	41.7 	32.7 	34.0 	38.2 	40.0 	42.7 	42.8 	40.2 	41.0 	42.5 	44.1 	46.9 	52.2 	55.3 	55.1 
PC_GDP,S13,GD,FR	95.6 	92.3 	89.6 	85.2 	81.7 	79.0 	68.1 	64.4 	64.4 	67.2 	65.7 	64.2 	60.1 	58.2 	58.7 	60.2 	61.0 	61.1 	59.7 	55.8 
PC_GDP,S13,GD,HR	85.1 	80.8 	69.2 	63.7 	57.0 	48.0 	38.9 	37.1 	38.3 	40.7 	39.8 	37.5 	36.3 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD,HU	76.2 	76.8 	78.3 	80.8 	80.6 	78.0 	71.6 	65.6 	64.7 	60.5 	58.5 	57.6 	55.0 	51.7 	55.1 	59.9 	60.0 	62.1 	71.6 	84.5 
PC_GDP,S13,GD,IE	107.5 	120.0 	120.2 	109.3 	86.8 	61.8 	42.4 	23.9 	23.6 	26.1 	28.2 	29.9 	30.6 	33.2 	36.1 	46.7 	51.5 	61.6 	69.9 	78.5 
PC_GDP,S13,GD,IT	132.3 	128.8 	123.2 	116.4 	115.3 	112.5 	102.3 	99.7 	102.5 	101.9 	100.0 	100.4 	101.9 	104.7 	105.1 	109.6 	110.8 	113.7 	116.3 	116.9 
PC_GDP,S13,GD,LT	40.7 	38.8 	39.8 	37.2 	36.2 	29.0 	14.6 	15.9 	17.2 	17.6 	18.7 	20.4 	22.1 	22.9 	23.5 	22.7 	16.5 	15.4 	13.9 	11.5 
PC_GDP,S13,GD,LU	23.0 	23.4 	22.1 	19.2 	19.6 	15.5 	14.4 	7.2 	7.0 	6.3 	6.5 	6.4 	6.5 	6.6 	6.1 	6.7 	7.6 	7.9 	8.0 	8.1 
PC_GDP,S13,GD,LV	40.6 	39.1 	41.4 	42.8 	47.5 	36.6 	18.7 	8.4 	9.9 	11.8 	14.3 	13.9 	13.2 	13.9 	12.1 	12.1 	9.0 	10.7 	13.3 	13.9 
PC_GDP,S13,GD,MT	68.3 	69.6 	67.6 	69.8 	67.6 	67.8 	62.7 	62.4 	64.6 	70.1 	72.0 	69.1 	63.2 	65.5 	60.9 	62.1 	51.2 	46.6 	38.7 	34.4 
PC_GDP,S13,GD,NL	68.2 	67.9 	66.4 	61.7 	59.0 	56.5 	54.5 	42.4 	44.5 	48.9 	49.6 	49.3 	48.2 	48.7 	51.4 	58.2 	62.5 	65.6 	71.2 	73.1 
PC_GDP,S13,GD,NO	26.6 	29.3 	29.2 	27.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD,PL	50.4 	55.9 	54.0 	54.4 	53.3 	49.8 	46.6 	44.2 	47.1 	46.7 	45.3 	46.6 	41.8 	37.3 	36.5 	39.0 	38.4 	42.3 	42.4 	47.6 
PC_GDP,S13,GD,PT	130.2 	129.0 	126.2 	111.4 	96.2 	83.6 	71.7 	68.4 	69.2 	67.4 	62.0 	58.7 	56.2 	53.4 	50.3 	51.0 	51.8 	55.2 	59.5 	58.3 
PC_GDP,S13,GD,RO	39.9 	38.0 	37.4 	34.2 	29.9 	23.2 	13.2 	12.7 	12.3 	15.7 	18.6 	21.3 	24.8 	25.7 	22.4 	21.6 	16.7 	14.9 	10.6 	6.6 
PC_GDP,S13,GD,SE	44.9 	39.8 	37.2 	36.9 	37.6 	40.4 	36.8 	38.3 	43.2 	48.2 	47.9 	48.9 	49.8 	51.7 	50.6 	61.5 	66.7 	68.2 	70.3 	69.9 
PC_GDP,S13,GD,SI	80.8 	70.8 	53.7 	46.4 	38.2 	34.5 	21.6 	22.7 	26.0 	26.3 	26.8 	26.7 	27.3 	26.1 	25.9 	23.7 	22.8 	22.1 	21.6 	18.3 
PC_GDP,S13,GD,SK	53.5 	54.6 	51.9 	43.3 	40.8 	36.0 	28.2 	29.9 	30.8 	33.9 	40.6 	41.6 	42.9 	48.3 	49.6 	47.1 	33.9 	33.0 	30.5 	21.7 
PC_GDP,S13,GD,UK	88.2 	86.2 	85.3 	81.8 	76.6 	65.7 	51.7 	43.5 	42.4 	41.5 	40.2 	37.3 	35.8 	36.0 	38.9 	41.7 	44.0 	46.6 	47.8 	48.2 
PC_GDP,S13,GD_F2,AT	0.9 	0.6 	1.0 	1.9 	2.2 	3.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,BE	0.3 	0.4 	0.4 	0.4 	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.3 	0.2 
PC_GDP,S13,GD_F2,CY	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	8.1 	9.5 	6.7 	7.0 	7.4 	7.1 	8.0 
PC_GDP,S13,GD_F2,CZ	0.2 	0.2 	0.2 	0.1 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.9 	0.3 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,DE	0.5 	0.4 	0.4 	0.4 	0.5 	0.5 	0.4 	0.3 	0.3 	0.3 	0.2 	0.2 	0.2 	0.3 	0.4 	0.4 	0.4 	0.4 	0.5 	0.5 
PC_GDP,S13,GD_F2,DK	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.8 	0.7 	0.7 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,EA17	2.7 	2.7 	3.0 	2.9 	2.5 	2.5 	2.3 	2.2 	2.4 	2.4 	2.2 	2.0 	2.7 	2.8 	2.7 	2.8 	2.7 	2.7 	2.8 	2.6 
PC_GDP,S13,GD_F2,EA18	2.7 	2.7 	3.0 	2.9 	2.5 	2.5 	2.3 	2.2 	2.4 	2.4 	2.2 	2.0 	2.7 	2.8 	2.7 	2.8 	2.7 	2.7 	2.8 	2.6 
PC_GDP,S13,GD_F2,EA19	2.7 	2.7 	3.0 	2.9 	2.5 	2.5 	2.2 	2.2 	2.4 	2.4 	2.2 	2.0 	2.7 	2.7 	2.6 	2.8 	2.7 	2.7 	2.7 	2.6 
PC_GDP,S13,GD_F2,EL	0.6 	0.5 	0.4 	0.4 	0.4 	0.6 	0.3 	0.3 	0.5 	0.6 	0.5 	0.4 	0.5 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 
PC_GDP,S13,GD_F2,ES	0.4 	0.4 	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.4 	0.4 	0.5 	0.5 	0.5 	0.5 
PC_GDP,S13,GD_F2,EU25	3.4 	3.2 	3.6 	3.5 	3.1 	3.2 	2.7 	2.7 	3.0 	3.0 	2.8 	2.7 	3.2 	3.4 	3.3 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,EU27	3.4 	3.1 	3.5 	3.5 	3.1 	3.2 	2.7 	2.7 	3.0 	2.9 	2.7 	2.7 	3.2 	3.3 	3.3 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,EU28	3.4 	3.1 	3.5 	3.5 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,FI	0.4 	0.3 	0.3 	0.4 	0.4 	0.4 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
PC_GDP,S13,GD_F2,FR	1.9 	1.9 	2.0 	1.8 	1.5 	1.4 	1.5 	1.3 	1.2 	1.0 	1.0 	1.1 	1.5 	2.1 	2.5 	3.3 	3.1 	3.1 	3.5 	3.5 
PC_GDP,S13,GD_F2,HR	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,HU	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,IE	11.1 	17.5 	35.5 	33.6 	8.3 	6.1 	4.7 	3.9 	4.4 	4.9 	5.2 	5.4 	5.7 	6.4 	7.4 	8.8 	10.0 	10.8 	11.9 	11.8 
PC_GDP,S13,GD_F2,IT	10.7 	9.9 	9.9 	9.4 	9.8 	9.9 	9.0 	8.9 	10.1 	10.0 	8.9 	8.1 	11.2 	10.7 	9.3 	9.4 	8.6 	8.6 	8.7 	8.6 
PC_GDP,S13,GD_F2,LT	0.8 	0.7 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.5 	1.1 	0.9 	0.4 	0.3 	0.1 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,LU	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.5 	0.4 	0.4 	0.4 	0.4 	0.3 	0.2 	0.1 	0.1 	0.1 	0.1 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,LV	1.4 	1.0 	1.5 	2.5 	2.5 	1.2 	0.8 	0.1 	0.2 	0.3 	0.4 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,MT	0.8 	0.7 	0.7 	0.7 	0.6 	0.6 	0.5 	0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,NL	0.2 	0.2 	0.2 	0.3 	0.2 	0.2 	0.3 	0.3 	0.3 	0.4 	0.2 	0.2 	0.2 	0.3 	0.3 	0.4 	0.4 	0.4 	0.4 	0.4 
PC_GDP,S13,GD_F2,NO	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,PL	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F2,PT	8.6 	6.2 	5.6 	5.8 	6.5 	6.8 	6.9 	7.7 	7.8 	7.0 	7.2 	7.7 	7.6 	7.4 	7.3 	7.0 	7.2 	7.8 	7.9 	7.6 
PC_GDP,S13,GD_F2,RO	1.0 	0.7 	0.8 	1.1 	0.9 	0.5 	0.6 	1.1 	1.2 	1.0 	0.5 	0.6 	0.5 	0.5 	0.6 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,SE	1.4 	1.4 	1.9 	1.8 	1.6 	1.6 	1.8 	1.3 	1.4 	1.9 	1.8 	1.7 	1.7 	2.0 	1.4 	3.4 	2.4 	3.3 	3.3 	2.6 
PC_GDP,S13,GD_F2,SI	0.3 	0.3 	0.2 	0.2 	0.2 	0.2 	0.2 	0.5 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,SK	0.1 	0.1 	0.1 	0.1 	0.1 	0.1 	0.2 	0.2 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F2,UK	7.9 	7.3 	8.0 	8.4 	8.2 	8.6 	8.0 	6.8 	6.7 	6.6 	6.6 	6.7 	6.9 	7.0 	7.5 	7.7 	8.1 	8.5 	8.9 	8.7 
PC_GDP,S13,GD_F3,AT	68.8 	67.1 	67.3 	67.0 	67.6 	65.0 	58.0 	53.3 	54.4 	54.8 	53.9 	54.9 	54.3 	53.3 	51.1 	51.2 	47.2 	44.5 	45.7 	45.0 
PC_GDP,S13,GD_F3,BE	86.2 	86.8 	86.7 	85.8 	84.2 	84.7 	78.8 	73.5 	76.8 	80.2 	82.6 	86.4 	91.0 	93.8 	94.6 	99.1 	103.2 	106.5 	109.1 	108.3 
PC_GDP,S13,GD_F3,BG	16.4 	11.2 	11.8 	9.2 	9.3 	8.1 	8.2 	10.0 	12.9 	15.0 	21.5 	27.4 	33.2 	42.0 	44.0 	47.4 	41.5 	62.5 	: 	: 
PC_GDP,S13,GD_F3,CY	38.4 	42.0 	47.2 	45.4 	39.2 	36.0 	27.2 	37.8 	42.3 	45.6 	46.5 	44.9 	41.8 	43.8 	39.7 	42.5 	41.7 	38.9 	34.0 	30.2 
PC_GDP,S13,GD_F3,CZ	38.1 	40.2 	39.7 	35.0 	33.4 	29.5 	24.7 	23.7 	23.3 	22.2 	21.3 	19.5 	16.0 	13.9 	11.6 	10.4 	9.2 	8.2 	8.1 	8.4 
PC_GDP,S13,GD_F3,DE	54.0 	55.2 	56.2 	54.1 	54.1 	53.0 	46.3 	45.6 	46.5 	46.1 	43.6 	41.5 	38.5 	36.0 	36.0 	35.5 	34.1 	33.5 	32.3 	30.9 
PC_GDP,S13,GD_F3,DK	35.8 	35.6 	36.6 	37.5 	34.1 	31.7 	25.4 	19.5 	24.2 	30.2 	37.2 	39.5 	41.7 	42.5 	44.7 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,EA17	72.6 	71.5 	69.1 	67.8 	65.9 	63.3 	54.9 	51.5 	53.0 	54.5 	53.8 	53.2 	51.9 	51.4 	51.8 	53.0 	53.2 	53.4 	52.8 	49.7 
PC_GDP,S13,GD_F3,EA18	72.5 	71.4 	69.0 	67.7 	65.8 	63.2 	54.8 	51.4 	52.9 	54.4 	53.7 	53.1 	51.9 	51.3 	51.7 	53.0 	53.1 	53.3 	52.7 	49.7 
PC_GDP,S13,GD_F3,EA19	72.4 	71.2 	68.9 	67.5 	65.7 	63.1 	54.6 	51.3 	52.8 	54.3 	53.6 	53.0 	51.8 	51.2 	51.7 	52.9 	53.0 	53.2 	52.7 	49.7 
PC_GDP,S13,GD_F3,EE	1.4 	1.5 	1.4 	1.5 	1.6 	1.7 	1.0 	0.8 	1.4 	1.2 	1.5 	1.3 	1.7 	0.6 	0.9 	1.2 	1.6 	1.8 	1.7 	1.8 
PC_GDP,S13,GD_F3,EL	39.9 	43.9 	48.9 	121.6 	116.2 	110.6 	93.2 	86.4 	84.5 	86.6 	80.4 	76.5 	76.6 	75.7 	76.1 	74.0 	73.7 	71.0 	70.6 	63.2 
PC_GDP,S13,GD_F3,ES	79.3 	74.3 	64.2 	57.1 	49.4 	43.8 	31.9 	29.0 	31.9 	34.8 	37.2 	40.0 	43.2 	45.5 	48.7 	50.9 	51.5 	52.2 	51.0 	47.2 
PC_GDP,S13,GD_F3,EU25	70.1 	69.0 	66.9 	65.2 	63.1 	59.5 	50.4 	46.5 	47.7 	48.9 	48.3 	47.6 	46.1 	45.6 	46.2 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,EU27	69.4 	68.3 	66.3 	64.5 	62.5 	58.9 	49.8 	46.0 	47.3 	48.5 	48.0 	47.3 	45.9 	45.5 	46.0 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,EU28	69.4 	68.3 	66.2 	64.4 	62.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,FI	46.5 	43.7 	41.5 	38.8 	38.9 	33.9 	26.1 	27.7 	31.8 	32.9 	35.5 	35.1 	34.7 	35.9 	37.6 	39.3 	41.5 	47.2 	49.7 	49.1 
PC_GDP,S13,GD_F3,FR	79.9 	77.0 	74.6 	72.0 	68.0 	65.8 	56.1 	52.4 	52.8 	55.5 	53.9 	51.9 	48.0 	45.4 	44.5 	44.7 	44.7 	43.1 	40.9 	36.6 
PC_GDP,S13,GD_F3,HR	52.8 	48.3 	39.5 	35.4 	32.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,HU	65.3 	63.0 	60.4 	58.1 	58.5 	57.6 	58.6 	58.9 	56.9 	54.1 	51.7 	49.1 	43.1 	39.7 	38.6 	38.7 	31.9 	30.3 	35.4 	29.5 
PC_GDP,S13,GD_F3,IE	63.0 	62.8 	49.9 	54.0 	58.0 	54.0 	36.2 	19.0 	18.2 	20.1 	21.9 	23.3 	23.2 	24.4 	25.6 	33.7 	34.6 	42.0 	47.1 	49.4 
PC_GDP,S13,GD_F3,IT	111.0 	107.9 	102.4 	97.9 	96.4 	93.4 	84.7 	81.8 	83.0 	83.6 	83.4 	84.1 	85.2 	88.1 	89.6 	93.1 	95.4 	97.5 	100.0 	100.1 
PC_GDP,S13,GD_F3,LT	32.2 	30.1 	31.8 	30.3 	29.5 	24.4 	12.6 	14.6 	15.6 	14.8 	14.6 	14.2 	14.4 	13.1 	12.4 	9.8 	6.2 	6.5 	4.6 	3.4 
PC_GDP,S13,GD_F3,LU	12.8 	13.0 	11.5 	9.5 	10.2 	5.5 	5.3 	0.0 	0.2 	0.7 	1.1 	1.3 	2.1 	2.5 	2.5 	3.0 	3.5 	3.3 	3.1 	2.4 
PC_GDP,S13,GD_F3,LV	23.2 	17.0 	17.6 	10.7 	10.9 	10.5 	10.8 	5.1 	7.0 	8.8 	10.9 	9.7 	9.2 	9.3 	7.1 	6.4 	3.4 	4.7 	5.6 	5.1 
PC_GDP,S13,GD_F3,MT	62.6 	63.9 	62.1 	62.4 	60.3 	60.1 	54.2 	54.0 	55.5 	59.4 	60.3 	55.8 	51.5 	52.4 	47.3 	48.2 	44.7 	39.8 	32.0 	26.6 
PC_GDP,S13,GD_F3,NL	53.8 	53.3 	51.4 	48.2 	46.6 	43.7 	44.4 	34.0 	36.5 	40.3 	41.0 	40.1 	38.2 	37.9 	39.6 	43.9 	44.6 	45.1 	46.7 	45.8 
PC_GDP,S13,GD_F3,NO	14.8 	15.4 	16.8 	15.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,PL	39.6 	46.1 	44.8 	45.2 	45.4 	43.0 	41.3 	39.1 	40.6 	39.1 	34.6 	32.7 	27.6 	23.2 	18.7 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F3,PT	63.9 	67.2 	69.4 	70.3 	75.1 	65.7 	55.5 	50.8 	51.8 	50.4 	44.3 	42.6 	41.4 	40.0 	38.2 	39.5 	40.3 	43.1 	47.1 	46.1 
PC_GDP,S13,GD_F3,RO	27.7 	24.8 	23.1 	18.8 	15.4 	11.8 	5.4 	4.3 	3.5 	4.9 	7.3 	8.5 	10.7 	10.5 	9.1 	10.5 	8.2 	6.9 	3.8 	1.3 
PC_GDP,S13,GD_F3,SE	33.1 	30.4 	27.7 	27.2 	29.4 	30.5 	28.7 	30.7 	36.0 	41.2 	41.0 	42.3 	42.4 	43.7 	43.9 	52.8 	59.1 	58.5 	62.1 	62.6 
PC_GDP,S13,GD_F3,SI	70.6 	61.3 	45.2 	41.1 	33.5 	31.4 	19.3 	19.9 	22.8 	22.3 	23.1 	22.6 	22.5 	20.6 	20.0 	18.1 	16.7 	16.6 	16.1 	12.8 
PC_GDP,S13,GD_F3,SK	46.6 	46.5 	45.3 	38.4 	37.0 	32.0 	24.4 	25.7 	25.9 	27.4 	31.5 	31.8 	31.6 	34.4 	23.4 	22.7 	22.1 	18.5 	17.6 	12.8 
PC_GDP,S13,GD_F3,UK	78.7 	77.4 	75.7 	71.6 	66.6 	55.1 	39.8 	33.2 	32.3 	31.2 	30.0 	27.7 	26.4 	26.6 	28.4 	31.3 	33.6 	35.6 	35.9 	36.6 
PC_GDP,S13,GD_F31,AT	2.9 	2.6 	2.6 	2.0 	3.1 	3.4 	3.4 	0.8 	0.6 	0.4 	0.8 	0.6 	1.1 	1.9 	3.1 	2.5 	0.1 	1.1 	0.5 	0.4 
PC_GDP,S13,GD_F31,BE	7.5 	7.0 	8.8 	10.5 	11.8 	12.0 	14.1 	8.4 	8.3 	8.0 	8.4 	7.3 	8.9 	10.0 	10.0 	12.1 	15.7 	18.0 	18.7 	17.6 
PC_GDP,S13,GD_F31,BG	2.2 	0.4 	0.0 	0.0 	0.2 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.2 	0.3 	0.5 	0.7 	1.4 	2.2 	3.5 	: 	: 
PC_GDP,S13,GD_F31,CY	10.4 	15.2 	14.7 	7.3 	2.6 	5.0 	2.5 	1.2 	3.4 	4.3 	6.5 	8.7 	8.9 	14.5 	14.2 	17.5 	20.3 	21.9 	23.6 	20.3 
PC_GDP,S13,GD_F31,CZ	2.5 	3.0 	4.4 	3.4 	2.6 	2.0 	1.7 	2.1 	2.4 	2.7 	4.1 	5.8 	6.2 	7.2 	6.8 	5.8 	4.6 	3.7 	4.0 	3.5 
PC_GDP,S13,GD_F31,DE	2.5 	3.0 	3.9 	4.3 	3.4 	4.3 	1.7 	1.6 	1.6 	1.6 	1.6 	1.6 	1.4 	1.0 	0.5 	0.6 	0.7 	0.7 	0.8 	0.2 
PC_GDP,S13,GD_F31,DK	1.7 	1.8 	2.6 	2.6 	1.7 	0.3 	3.1 	1.1 	2.5 	3.8 	4.5 	4.6 	4.5 	3.6 	2.9 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,EA17	5.7 	6.1 	6.4 	6.9 	6.9 	8.0 	6.3 	3.7 	3.4 	4.0 	4.3 	4.4 	4.1 	3.4 	3.1 	3.6 	4.5 	5.7 	7.3 	6.9 
PC_GDP,S13,GD_F31,EA18	5.7 	6.0 	6.4 	6.9 	6.9 	8.0 	6.3 	3.7 	3.4 	4.0 	4.3 	4.4 	4.1 	3.4 	3.1 	3.6 	4.5 	5.7 	7.3 	6.9 
PC_GDP,S13,GD_F31,EA19	5.6 	6.0 	6.4 	6.9 	6.9 	8.0 	6.3 	3.7 	3.4 	4.0 	4.3 	4.4 	4.1 	3.4 	3.1 	3.6 	4.5 	5.7 	7.3 	6.9 
PC_GDP,S13,GD_F31,EE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.1 	0.2 	0.2 	0.2 	0.3 
PC_GDP,S13,GD_F31,EL	7.4 	6.6 	8.6 	5.7 	4.0 	4.6 	2.3 	0.7 	0.4 	0.6 	0.8 	0.3 	0.6 	0.5 	1.2 	3.4 	8.4 	12.3 	23.0 	21.7 
PC_GDP,S13,GD_F31,ES	7.5 	7.7 	5.8 	6.9 	6.4 	8.0 	4.8 	2.4 	1.2 	1.2 	1.8 	2.1 	2.1 	1.9 	2.1 	3.7 	4.1 	8.3 	16.8 	15.6 
PC_GDP,S13,GD_F31,EU25	5.0 	5.1 	5.6 	6.1 	6.0 	7.0 	5.4 	3.3 	3.2 	3.8 	4.1 	4.2 	3.9 	3.3 	2.8 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,EU27	5.0 	5.0 	5.6 	6.1 	6.0 	6.9 	5.3 	3.2 	3.2 	3.8 	4.1 	4.2 	3.9 	3.3 	2.8 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,EU28	5.0 	5.0 	5.6 	6.1 	6.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,FI	3.0 	2.6 	3.2 	4.3 	6.4 	6.7 	3.8 	3.6 	3.8 	2.5 	4.9 	3.9 	4.9 	4.8 	3.7 	1.2 	2.2 	4.3 	5.1 	5.4 
PC_GDP,S13,GD_F31,FR	9.1 	9.4 	9.2 	11.0 	10.6 	12.1 	7.7 	4.1 	3.7 	6.1 	6.5 	6.6 	5.4 	2.9 	2.7 	2.3 	3.8 	4.1 	4.0 	3.4 
PC_GDP,S13,GD_F31,HR	7.6 	7.1 	5.8 	6.2 	6.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,HU	9.2 	10.6 	9.1 	6.5 	7.0 	7.7 	7.2 	8.4 	9.9 	9.2 	9.7 	10.8 	11.2 	9.8 	9.4 	10.8 	10.1 	10.5 	10.6 	8.0 
PC_GDP,S13,GD_F31,IE	2.0 	1.3 	1.4 	2.2 	4.3 	12.1 	13.6 	2.8 	0.8 	0.9 	1.3 	3.1 	5.3 	5.7 	1.9 	2.9 	2.5 	2.8 	2.6 	2.7 
PC_GDP,S13,GD_F31,IT	7.7 	8.7 	9.4 	8.0 	8.1 	8.9 	9.0 	7.9 	7.9 	7.9 	8.2 	8.6 	8.4 	8.8 	8.2 	10.2 	12.1 	14.3 	19.0 	21.5 
PC_GDP,S13,GD_F31,LT	0.6 	0.9 	1.0 	0.7 	1.2 	1.0 	0.9 	0.4 	0.4 	1.2 	0.5 	0.9 	1.1 	1.0 	2.0 	2.6 	4.0 	4.0 	3.3 	2.5 
PC_GDP,S13,GD_F31,LU	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
PC_GDP,S13,GD_F31,LV	0.5 	1.0 	1.0 	1.5 	2.4 	3.4 	5.4 	0.3 	0.4 	0.8 	1.0 	0.7 	0.6 	0.5 	1.2 	1.8 	1.4 	3.2 	4.0 	2.9 
PC_GDP,S13,GD_F31,MT	1.8 	3.3 	2.1 	3.7 	5.7 	7.7 	6.0 	6.2 	6.9 	8.6 	11.8 	11.4 	9.9 	8.7 	8.1 	5.0 	3.7 	3.9 	6.6 	4.7 
PC_GDP,S13,GD_F31,NL	3.5 	4.0 	5.1 	6.8 	8.4 	9.3 	13.2 	2.7 	2.4 	3.3 	3.4 	4.0 	3.3 	1.2 	1.2 	1.2 	1.8 	1.7 	2.1 	1.8 
PC_GDP,S13,GD_F31,NO	3.2 	5.6 	7.2 	7.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,PL	0.0 	0.0 	0.3 	0.8 	1.8 	3.1 	3.9 	1.7 	2.2 	2.3 	4.9 	5.3 	4.8 	4.2 	2.9 	: 	: 	: 	: 	: 
PC_GDP,S13,GD_F31,PT	7.3 	4.4 	7.7 	6.8 	12.1 	11.8 	9.7 	6.0 	6.2 	8.4 	6.9 	2.8 	0.3 	1.7 	0.5 	0.9 	1.8 	5.7 	7.7 	7.5 
PC_GDP,S13,GD_F31,RO	1.6 	1.6 	4.8 	6.3 	6.4 	4.8 	1.5 	0.5 	0.0 	0.0 	2.5 	2.1 	5.6 	4.7 	6.2 	3.6 	4.0 	2.5 	3.3 	1.0 
PC_GDP,S13,GD_F31,SE	6.0 	3.8 	5.3 	3.7 	4.3 	4.4 	4.4 	6.1 	8.6 	10.5 	7.5 	10.1 	9.4 	9.4 	9.6 	10.2 	12.2 	9.9 	13.3 	13.8 
PC_GDP,S13,GD_F31,SI	2.4 	1.7 	2.0 	0.1 	0.1 	2.1 	0.2 	0.4 	0.9 	0.9 	1.4 	1.2 	1.5 	1.1 	0.8 	0.3 	0.2 	0.0 	0.0 	0.0 
